step,event_index,event_type,amm,trade_side,amount_x,amount_y,fair_price,edge,submission_spot,internal_price_estimate,bid_fee_bps,ask_fee_bps,probable_arb
0,0,retail,normalizer,sell,0.014803289730622282,1.4850031523508331,100.0,0.0,100.0,100.0,73.92989014721978,73.92989014721978,False
2,0,arb,normalizer,buy,0.025717527865206848,2.5641392682955484,99.67839436360673,0.0,100.0,100.0,73.92989014721978,73.92989014721978,False
2,1,retail,submission,buy,0.04286934299170203,4.253431103530602,99.67839436360673,0.019716173304993312,99.91494946960555,99.9998395095417,73.36175901792929,73.34861198990795,False
2,2,retail,normalizer,buy,0.2536113326571849,25.215819016353635,99.67839436360673,0.0,99.91494946960555,99.9998395095417,73.36175901792929,73.34861198990795,False
3,0,arb,normalizer,sell,0.03444985157169356,3.4383817725200574,99.8426241003642,0.0,99.91494946960555,99.9998395095417,73.36175901792929,73.34861198990795,False
4,0,retail,submission,buy,0.13627426979370183,13.497697425289516,99.81775621291175,0.10489441507077579,99.64529253198766,99.2781713949194,73.55568206678021,73.61282192391565,True
4,1,retail,normalizer,buy,0.16765324566424944,16.610955240304975,99.81775621291175,0.0,99.64529253198766,99.2781713949194,73.55568206678021,73.61282192391565,True
5,0,arb,normalizer,sell,0.1647220565643437,16.418503136368,99.83778655022516,0.0,99.64529253198766,99.2781713949194,73.55568206678021,73.61282192391565,True
6,0,arb,normalizer,sell,0.024142505134904013,2.410914984412395,99.88589919778433,0.0,99.64529253198766,99.2781713949194,73.55568206678021,73.61282192391565,True
6,1,retail,submission,buy,0.03712146004079468,3.6704205637106497,99.88589919778433,0.03748985199874655,99.57202790091493,99.52989165370744,73.4176594103387,73.4242117466411,False
6,2,retail,normalizer,buy,0.22745676393282516,22.53261714644941,99.88589919778433,0.0,99.57202790091493,99.52989165370744,73.4176594103387,73.4242117466411,False
7,0,arb,normalizer,sell,0.2344504050827254,23.367202443299,99.90120370558397,0.0,99.57202790091493,99.52989165370744,73.4176594103387,73.4242117466411,False
8,0,arb,normalizer,sell,0.07055136445003996,7.053132388030143,100.04203460294946,0.0,99.57202790091493,99.52989165370744,73.4176594103387,73.4242117466411,False
