step,event_index,event_type,amm,trade_side,amount_x,amount_y,fair_price,edge,submission_spot,internal_price_estimate,bid_fee_bps,ask_fee_bps,probable_arb
0,0,retail,normalizer,sell,0.014803289730622282,1.4850031523508331,100.0,0.0,100.0,100.0,76.73638688506082,76.73638688506082,False
2,0,arb,normalizer,buy,0.025717527865206848,2.5641392682955484,99.67839436360673,0.0,100.0,100.0,76.73638688506082,76.73638688506082,False
2,1,retail,submission,buy,0.03575707501332,3.5470102393301204,99.67839436360673,0.01719758513665859,99.92907237649504,99.99990599185553,77.39885784826701,77.3883630416314,False
2,2,retail,normalizer,buy,0.26072360063556693,25.921137410050505,99.67839436360673,0.0,99.92907237649504,99.99990599185553,77.39885784826701,77.3883630416314,False
3,0,arb,normalizer,sell,0.04154078274613937,4.145822488364462,99.8426241003642,0.0,99.92907237649504,99.99990599185553,77.39885784826701,77.3883630416314,False
4,0,retail,submission,buy,0.12960646978800985,12.83471151106096,99.81775621291175,0.10231549385471972,99.67263392579969,99.99983162265278,77.20859942029458,73.9728246045175,False
4,1,retail,normalizer,buy,0.17432104566994142,17.270452189051866,99.81775621291175,0.0,99.67263392579969,99.99983162265278,77.20859942029458,73.9728246045175,False
5,0,arb,normalizer,sell,0.1713698531700203,17.079984529293668,99.83778655022516,0.0,99.67263392579969,99.99983162265278,77.20859942029458,73.9728246045175,False
6,0,arb,normalizer,sell,0.024142505134904013,2.410914984412395,99.88589919778433,0.0,99.67263392579969,99.99983162265278,77.20859942029458,73.9728246045175,False
6,1,retail,submission,buy,0.03476271107500862,3.4369554252916714,99.88589919778433,0.035349228988340364,99.60401923645134,99.9997727896727,77.22460263289143,70.5572861674036,False
6,2,retail,normalizer,buy,0.22981551289861124,22.765749536876683,99.88589919778433,0.0,99.60401923645134,99.9997727896727,77.22460263289143,70.5572861674036,False
7,0,arb,normalizer,sell,0.2368020778016131,23.60103633540441,99.90120370558397,0.0,99.60401923645134,99.9997727896727,77.22460263289143,70.5572861674036,False
8,0,arb,normalizer,sell,0.07055136445002574,7.053132388028318,100.04203460294946,0.0,99.60401923645134,99.9997727896727,77.22460263289143,70.5572861674036,False
9,0,arb,normalizer,sell,0.0017211494826767648,0.17219025592725778,100.0454739906732,0.0,99.60401923645134,99.9997727896727,77.22460263289143,70.5572861674036,False
9,1,retail,normalizer,buy,0.10573652585852315,10.50402612490143,100.0454739906732,0.0,99.60401923645134,99.9997727896727,77.22460263289143,70.5572861674036,False
10,0,arb,normalizer,sell,0.11529044450752224,11.52329209509886,100.06520297664015,0.0,99.60401923645134,99.9997727896727,77.22460263289143,70.5572861674036,False
10,1,retail,normalizer,buy,0.10071589288719321,10.007740697625195,100.06520297664015,0.0,99.60401923645134,99.9997727896727,77.22460263289143,70.5572861674036,False
11,0,arb,normalizer,sell,0.0239152374995939,2.3888600463472036,99.91246127540013,0.0,99.60401923645134,99.9997727896727,77.22460263289143,70.5572861674036,False
11,1,retail,normalizer,buy,0.04541010917932074,4.507817485458872,99.91246127540013,0.0,99.60401923645134,99.9997727896727,77.22460263289143,70.5572861674036,False
12,0,arb,normalizer,sell,0.08544553857232984,8.536640896432187,99.99262688241636,0.0,99.60401923645134,99.9997727896727,77.22460263289143,70.5572861674036,False
12,1,retail,normalizer,sell,0.04541468862585418,4.5431941190177705,99.99262688241636,0.0,99.60401923645134,99.9997727896727,77.22460263289143,70.5572861674036,False
12,2,retail,normalizer,sell,0.06239276856037179,6.248372944048816,99.99262688241636,0.0,99.60401923645134,99.9997727896727,77.22460263289143,70.5572861674036,False
12,3,retail,normalizer,buy,0.08835793200723263,8.793404814940004,99.99262688241636,0.0,99.60401923645134,99.9997727896727,77.22460263289143,70.5572861674036,False
12,4,retail,normalizer,sell,0.04331789778719042,4.335051466127516,99.99262688241636,0.0,99.60401923645134,99.9997727896727,77.22460263289143,70.5572861674036,False
15,0,retail,submission,sell,0.050739425893581824,5.0923414413630175,100.05654516501023,0.015529782795157487,99.70497260622382,99.99972624728832,73.80906419577754,71.04791155167521,False
15,1,retail,normalizer,sell,0.14706215194622985,14.745322962778367,100.05654516501023,0.0,99.70497260622382,99.99972624728832,73.80906419577754,71.04791155167521,False
17,0,retail,submission,sell,0.18725534952037037,18.839112354133373,100.07719565982246,0.09912210183482628,100.0664330536366,99.99966030033468,72.12871729934741,72.13860366278098,False
17,1,retail,normalizer,sell,0.1893386773671324,19.048238140082727,100.07719565982246,0.0,100.0664330536366,99.99966030033468,72.12871729934741,72.13860366278098,False
17,2,retail,submission,buy,0.0062595273143145405,0.6218972855822358,100.07719565982246,0.004538654190423541,100.0664330536366,99.99966030033468,72.12871729934741,72.13860366278098,False
17,3,retail,normalizer,buy,0.4247138192429766,42.37269756044407,100.07719565982246,0.0,100.0664330536366,99.99966030033468,72.12871729934741,72.13860366278098,False
18,0,arb,normalizer,sell,0.09551904879120343,9.555734840194614,100.13557486812107,0.0,100.0664330536366,99.99966030033468,72.12871729934741,72.13860366278098,False
18,1,retail,normalizer,sell,0.2908122055256541,29.2055105409716,100.13557486812107,0.0,99.73249294230195,99.99961902880861,67.36705465853517,70.33193328802922,False
18,2,retail,submission,buy,0.143697568199009,14.255243578660156,100.13557486812107,0.13399502009864328,99.73249294230195,99.99961902880861,67.36705465853517,70.33193328802922,False
18,3,retail,normalizer,buy,0.5315313150563918,52.93402697289457,100.13557486812107,0.0,99.73249294230195,99.99961902880861,67.36705465853517,70.33193328802922,False
18,4,retail,normalizer,sell,0.05580575478111882,5.5646289639704305,100.13557486812107,0.0,99.73249294230195,99.99961902880861,67.36705465853517,70.33193328802922,False
18,5,retail,submission,buy,0.024736459476014168,2.450167489952946,100.13557486812107,0.026832099879713578,99.73249294230195,99.99961902880861,67.36705465853517,70.33193328802922,False
18,6,retail,normalizer,buy,0.07383839243672707,7.317330602034417,100.13557486812107,0.0,99.73249294230195,99.99961902880861,67.36705465853517,70.33193328802922,False
19,0,arb,normalizer,sell,0.2458749665339468,24.555071724319795,100.11344546636744,0.0,99.73249294230195,99.99961902880861,67.36705465853517,70.33193328802922,False
19,1,retail,normalizer,sell,0.027181892806794394,2.7220121458737077,100.11344546636744,0.0,99.73249294230195,99.99961902880861,67.36705465853517,70.33193328802922,False
21,0,retail,normalizer,buy,0.045449753231295256,4.523280768371478,99.98132429804349,0.0,99.73249294230195,99.99961902880861,67.36705465853517,70.33193328802922,False
22,0,retail,submission,sell,0.37507178499609495,37.8134348814319,99.88417390966177,0.3496994802746869,100.48384737528616,100.95753317707953,67.66735126685826,66.91639485091532,True
22,1,retail,normalizer,sell,0.5547428265566907,55.826448179779035,99.88417390966177,0.0,100.48384737528616,100.95753317707953,67.66735126685826,66.91639485091532,True
23,0,arb,normalizer,buy,0.3301852039559104,33.10364237487374,99.92738125027716,0.0,100.48384737528616,100.95753317707953,67.66735126685826,66.91639485091532,True
24,0,arb,submission,buy,0.0231456716149328,2.3094960764301504,99.75791687241569,-0.0005320915114528368,100.43755117801022,100.86153832928636,64.25181282974437,66.62043714594051,False
24,1,arb,normalizer,buy,0.08506029786918101,8.49264241092169,99.75791687241569,0.0,100.43755117801022,100.86153832928636,64.25181282974437,66.62043714594051,False
25,0,retail,normalizer,sell,0.006436928291449817,0.6460463696183018,100.03476597428987,0.0,100.43755117801022,100.86153832928636,64.25181282974437,66.62043714594051,False
25,1,retail,normalizer,sell,0.00823202856756211,0.8263339913044643,100.03476597428987,0.0,100.43755117801022,100.86153832928636,64.25181282974437,66.62043714594051,False
26,0,retail,normalizer,sell,0.0518508817428085,5.207940369097163,100.12666195291955,0.0,100.81354595924367,100.72567726012434,65.86915103034197,65.88206576226004,False
