step,fair_price,submission_spot,internal_pool_price_x_per_y,normalizer_spot,internal_price_estimate,p_low,p_high,bid_fee_bps,ask_fee_bps,lambda_hat,arb_hat,stale_hat,inventory_signed,required_no_arb_bid_bps,required_no_arb_ask_bps
41,99.77042467088437,99.6285734686238,0.010037281125127539,99.5726461109452,99.90337902500991,99.2353815242609,101.04014087333347,32.59674535770651,44.97074325556297,1.4912703592764092,0.2062133695902316,0.002112500829527176,0.0013772508761215661,0.0,27.507133298996234
42,99.79749882275844,98.99168943309836,0.010101858102702962,98.96590646318992,99.9102807985004,98.79569447246635,101.48981676144501,29.59674535770651,92.94162583274655,1.4519687305342965,0.18559203263120844,0.002539952165635276,0.004618312047550055,0.0,91.94162583274657
43,99.6365310168946,98.99168943309836,0.010101858102702962,99.33762142384393,99.9102807985004,98.79569447246635,101.48981676144501,29.59674535770651,92.94162583274655,1.4519687305342965,0.18559203263120844,0.002539952165635276,0.004618312047550055,0.0,91.94162583274657
44,99.80715628048948,98.99168943309836,0.010101858102702962,99.50773481164799,99.9102807985004,98.79569447246635,101.48981676144501,29.59674535770651,92.94162583274655,1.4519687305342965,0.18559203263120844,0.002539952165635276,0.004618312047550055,0.0,91.94162583274657
45,99.86164820811699,98.99168943309836,0.010101858102702962,99.56206326349263,99.9102807985004,98.79569447246635,101.48981676144501,29.59674535770651,92.94162583274655,1.4519687305342965,0.18559203263120844,0.002539952165635276,0.004618312047550055,0.0,91.94162583274657
46,99.90521017802705,99.15745229075407,0.010084970689522698,99.78742044324697,99.79261994424473,98.86397850417723,100.08768349372811,29.59674535770651,92.94162583274655,1.355811232091553,0.2670328293680876,0.0027706681279756574,0.0031925982552064892,0.0,63.64876018342236
47,99.81547889023129,99.15745229075407,0.010084970689522698,99.63305272903473,99.79261994424473,98.86397850417723,100.08768349372811,29.59674535770651,92.94162583274655,1.355811232091553,0.2670328293680876,0.0027706681279756574,0.0031925982552064892,0.0,63.64876018342236
48,99.95381959097979,99.52804464887497,0.010047419333192973,100.16036725257426,99.78304498744009,98.06582279509189,100.90229508533801,29.59674535770651,92.94162583274655,1.2873463335242288,0.24032954643127882,0.0027579571659465322,0.0012794086823287565,0.0,25.55547774646616
49,100.06466462591301,99.52804464887497,0.010047419333192973,100.16036725257426,99.78304498744009,98.06582279509189,100.90229508533801,29.59674535770651,92.94162583274655,1.2873463335242288,0.24032954643127882,0.0027579571659465322,0.0012794086823287565,0.0,25.55547774646616
50,100.05896070943422,99.52804464887497,0.010047419333192973,100.16036725257426,99.78304498744009,98.06582279509189,100.90229508533801,29.59674535770651,92.94162583274655,1.2873463335242288,0.24032954643127882,0.0027579571659465322,0.0012794086823287565,0.0,25.55547774646616
51,100.19671398514092,99.657853487764,0.010034332117365742,100.18229498286262,99.77375815711547,97.1032569390431,101.9025200737447,29.59674535770651,92.94162583274655,1.2110252935089572,0.21629659178815094,0.002662220745318195,0.0005811750123037189,0.0,11.616748881899674
52,100.2171072035316,99.657853487764,0.010034332117365742,100.06751561364874,99.77375815711547,97.1032569390431,101.9025200737447,29.59674535770651,92.94162583274655,1.2110252935089572,0.21629659178815094,0.002662220745318195,0.0005811750123037189,0.0,11.616748881899674
53,100.09681750002837,99.657853487764,0.010034332117365742,100.18935778690059,99.77375815711547,97.1032569390431,101.9025200737447,29.59674535770651,92.94162583274655,1.2110252935089572,0.21629659178815094,0.002662220745318195,0.0005811750123037189,0.0,11.616748881899674
54,100.14701855631931,99.657853487764,0.010034332117365742,99.98711312213852,99.77375815711547,97.1032569390431,101.9025200737447,29.59674535770651,92.94162583274655,1.2110252935089572,0.21629659178815094,0.002662220745318195,0.0005811750123037189,0.0,11.616748881899674
55,100.22188389555184,99.59837213378255,0.010040324742022688,99.6024005696831,99.6341726283646,99.303593367974,100.5327397620733,29.59674535770651,92.94162583274655,1.1341432700282406,0.29466693260933585,0.0025240505409207113,0.00017969200074607298,0.0,3.5931943466394056
56,100.2127152930151,99.59837213378255,0.010040324742022688,99.86946126806824,99.6341726283646,99.303593367974,100.5327397620733,29.59674535770651,92.94162583274655,1.1341432700282406,0.29466693260933585,0.0025240505409207113,0.00017969200074607298,0.0,3.5931943466394056
57,100.1848701987326,99.59837213378255,0.010040324742022688,99.8843155881364,99.6341726283646,99.303593367974,100.5327397620733,29.59674535770651,92.94162583274655,1.1341432700282406,0.29466693260933585,0.0025240505409207113,0.00017969200074607298,0.0,3.5931943466394056
58,100.22345094528544,99.58641730692743,0.010041530030325109,99.59044525929342,99.58525629221566,99.2916739235155,100.52067278275048,29.59674535770651,92.94162583274655,1.070078475092648,0.3652002393484023,0.0023733070143886715,-5.8292160265090875e-06,0.11658364094002671,0.0
59,100.29814045087936,99.59382579446039,0.010040783070868054,100.22656631961488,99.72477329013553,99.29906048433655,100.52815077193065,29.59674535770651,92.94162583274655,1.0644721970852362,0.42868021541356205,0.0023097457006189858,0.0006569757979262209,0.0,13.130889282061409
60,100.16703963150626,99.59382579446039,0.010040783070868054,100.22656631961488,99.72477329013553,99.29906048433655,100.52815077193065,29.59674535770651,92.94162583274655,1.0644721970852362,0.42868021541356205,0.0023097457006189858,0.0006569757979262209,0.0,13.130889282061409
61,100.25082283968338,99.59382579446039,0.010040783070868054,100.22656631961488,99.72477329013553,99.29906048433655,100.52815077193065,29.59674535770651,92.94162583274655,1.0644721970852362,0.42868021541356205,0.0023097457006189858,0.0006569757979262209,0.0,13.130889282061409
62,100.16206413652532,99.77002960527118,0.010023050047758698,100.4038895903008,99.73037646827554,98.4838685459348,101.36026408451332,29.59674535770651,92.94162583274655,1.0059810879850841,0.38581219387220583,0.00219501242132215,-0.00019876218688510278,3.9744537665797885,0.0
63,100.17462476823738,99.77002960527118,0.010023050047758698,100.4038895903008,99.73037646827554,98.4838685459348,101.36026408451332,29.59674535770651,92.94162583274655,1.0059810879850841,0.38581219387220583,0.00219501242132215,-0.00019876218688510278,3.9744537665797885,0.0
64,100.30290861472479,99.77002960527118,0.010023050047758698,100.16381027934175,99.73037646827554,98.4838685459348,101.36026408451332,29.59674535770651,92.94162583274655,1.0059810879850841,0.38581219387220583,0.00219501242132215,-0.00019876218688510278,3.9744537665797885,0.0
65,100.14014292516185,99.77002960527118,0.010023050047758698,100.2768253662306,99.73037646827554,98.4838685459348,101.36026408451332,29.59674535770651,92.94162583274655,1.0059810879850841,0.38581219387220583,0.00219501242132215,-0.00019876218688510278,3.9744537665797885,0.0
66,100.21016621821643,99.77002960527118,0.010023050047758698,100.2768253662306,99.73037646827554,98.4838685459348,101.36026408451332,29.59674535770651,92.94162583274655,1.0059810879850841,0.38581219387220583,0.00219501242132215,-0.00019876218688510278,3.9744537665797885,0.0
67,100.10242964423365,99.77002960527118,0.010023050047758698,100.2768253662306,99.73037646827554,98.4838685459348,101.36026408451332,29.59674535770651,92.94162583274655,1.0059810879850841,0.38581219387220583,0.00219501242132215,-0.00019876218688510278,3.9744537665797885,0.0
68,100.12568855280581,99.88140914313159,0.010011873166176346,99.6350727595179,99.73721785264671,97.39915502218645,102.48909163130396,54.58889763067643,89.94162583274657,0.9669586954047631,0.2638955406085888,0.002285907140419002,-0.0007223338455680395,14.436249120018951,0.0
69,100.02448641706145,99.82601246138907,0.010017429078285404,99.57981270198167,99.6273812419709,99.28107326387574,100.73201255969141,54.58889763067643,89.94162583274657,0.969601999772382,0.3375059865477299,0.0022682580950184154,-0.0009958778626429157,19.89774153255075,0.0
70,100.04979316535132,99.82601246138907,0.010017429078285404,99.79831237593042,99.6273812419709,99.28107326387574,100.73201255969141,54.58889763067643,89.94162583274657,0.969601999772382,0.3375059865477299,0.0022682580950184154,-0.0009958778626429157,19.89774153255075,0.0
71,100.1065932140623,99.82601246138907,0.010017429078285404,99.80627343442013,99.6273812419709,99.28107326387574,100.73201255969141,54.58889763067643,89.94162583274657,0.969601999772382,0.3375059865477299,0.0022682580950184154,-0.0009958778626429157,19.89774153255075,0.0
72,99.97857251437262,99.82601246138907,0.010017429078285404,99.666695073842,99.6273812419709,99.28107326387574,100.73201255969141,54.58889763067643,89.94162583274657,0.969601999772382,0.3375059865477299,0.0022682580950184154,-0.0009958778626429157,19.89774153255075,0.0
73,99.99031442271404,99.53968456348085,0.010046244413827291,99.29419097131219,99.63865649608121,98.36289122213617,101.67230949292937,54.58889763067643,89.94162583274657,0.9120338397905915,0.3037553878929569,0.002191790743713618,0.0004969010790724624,0.0,9.93308582038721
74,99.998971447244,99.42646226342963,0.01005768461670202,99.18124791013216,99.64959471178636,97.92260532550358,102.12945504986179,54.58889763067643,89.94162583274657,0.9190711326073442,0.27337984910366125,0.002194784179921733,0.001120840204226634,0.0,22.39170655958023
75,99.98228289548332,99.42646226342963,0.01005768461670202,99.68233604679688,99.64959471178636,97.92260532550358,102.12945504986179,54.58889763067643,89.94162583274657,0.9190711326073442,0.27337984910366125,0.002194784179921733,0.001120840204226634,0.0,22.39170655958023
76,99.90901844802292,99.51637028512458,0.010048598005884837,100.11830145511782,99.66020592830876,97.30333260286032,102.7794429176868,54.58889763067643,89.94162583274657,0.8855454419987567,0.24604186419329513,0.0021497553120848095,0.0007221513991184593,0.0,14.432605456147218
77,99.78002056570897,99.51637028512458,0.010048598005884837,99.92506214694438,99.66020592830876,97.30333260286032,102.7794429176868,54.58889763067643,89.94162583274657,0.8855454419987567,0.24604186419329513,0.0021497553120848095,0.0007221513991184593,0.0,14.432605456147218
78,99.68988414871204,99.51637028512458,0.010048598005884837,99.92506214694438,99.66020592830876,97.30333260286032,102.7794429176868,54.58889763067643,89.94162583274657,0.8855454419987567,0.24604186419329513,0.0021497553120848095,0.0007221513991184593,0.0,14.432605456147218
79,99.67504948404012,99.70705379307314,0.010029380690310518,100.31013832453553,99.67049988793411,96.56624391867503,103.56395685617336,54.58889763067643,89.94162583274657,0.8413684733055229,0.2214376777739656,0.002042770808320324,-0.00018334012261748072,3.666130303570103,0.0
80,99.58957139687402,99.70705379307314,0.010029380690310518,99.72859056933757,99.67049988793411,96.56624391867503,103.56395685617336,54.58889763067643,89.94162583274657,0.8413684733055229,0.2214376777739656,0.002042770808320324,-0.00018334012261748072,3.666130303570103,0.0
81,99.61749865442795,100.02261227350023,0.009997739283849295,100.62760548073915,99.68048604466999,95.99833889803807,104.1766184056416,54.58889763067643,89.94162583274657,0.8140589954410812,0.19929390999656907,0.002125785684854286,-0.0017131743659037663,34.204888380113815,0.0
82,99.54824823535807,99.5807133124942,0.010042105210292081,99.33511853158835,99.66531020276925,99.3158731735824,100.76732105129415,54.58889763067643,89.94162583274657,1.0645687351285198,0.21231703443765326,0.0020161543979451504,0.0004245850872329597,0.0,8.488097824903562
83,99.49061039623103,99.56795224225529,0.010043392251022047,99.32238893383193,99.52587639492505,99.02442176703043,100.47161023975505,54.58889763067643,89.94162583274657,1.0594032363182382,0.29108533099388795,0.0019205455472432707,-0.00021133677331061675,4.225842390317425,0.0
84,99.43383804117872,99.56795224225529,0.010043392251022047,99.66293174175095,99.52587639492505,99.02442176703043,100.47161023975505,54.58889763067643,89.94162583274657,1.0594032363182382,0.29108533099388795,0.0019205455472432707,-0.00021133677331061675,4.225842390317425,0.0
85,99.4773369390157,99.56795224225529,0.010043392251022047,99.77800789092629,99.52587639492505,99.02442176703043,100.47161023975505,54.58889763067643,89.94162583274657,1.0594032363182382,0.29108533099388795,0.0019205455472432707,-0.00021133677331061675,4.225842390317425,0.0
86,99.49035064426421,99.56795224225529,0.010043392251022047,99.77800789092629,99.52587639492505,99.02442176703043,100.47161023975505,54.58889763067643,89.94162583274657,1.0594032363182382,0.29108533099388795,0.0019205455472432707,-0.00021133677331061675,4.225842390317425,0.0
87,99.42576441344465,99.56795224225529,0.010043392251022047,99.81039758723736,99.52587639492505,99.02442176703043,100.47161023975505,54.58889763067643,89.94162583274657,1.0594032363182382,0.29108533099388795,0.0019205455472432707,-0.00021133677331061675,4.225842390317425,0.0
88,99.67132778902716,99.56795224225529,0.010043392251022047,99.81039758723736,99.52587639492505,99.02442176703043,100.47161023975505,54.58889763067643,89.94162583274657,1.0594032363182382,0.29108533099388795,0.0019205455472432707,-0.00021133677331061675,4.225842390317425,0.0
89,99.51823155850371,99.72743671275275,0.010027330822513,100.3306445316166,99.53245481104712,98.08111199632854,101.43791098500823,54.58889763067643,89.94162583274657,0.9879843107461125,0.2619767978944992,0.0019227365241865327,-0.0009785306024937344,19.55148032804943,0.0
90,99.54637857434544,99.72743671275275,0.010027330822513,99.8459163233154,99.53245481104712,98.08111199632854,101.43791098500823,54.58889763067643,89.94162583274657,0.9879843107461125,0.2619767978944992,0.0019227365241865327,-0.0009785306024937344,19.55148032804943,0.0
91,99.47737264894643,99.72743671275275,0.010027330822513,99.8446715278201,99.53245481104712,98.08111199632854,101.43791098500823,54.58889763067643,89.94162583274657,0.9879843107461125,0.2619767978944992,0.0019227365241865327,-0.0009785306024937344,19.55148032804943,0.0
92,99.70900155017213,99.72743671275275,0.010027330822513,99.73584915389638,99.53245481104712,98.08111199632854,101.43791098500823,54.58889763067643,89.94162583274657,0.9879843107461125,0.2619767978944992,0.0019227365241865327,-0.0009785306024937344,19.55148032804943,0.0
93,99.6566020307155,99.70258257210504,0.010029830463787623,99.7744999802137,99.5041969502903,99.15831716475076,100.607462446439,54.58889763067643,89.94162583274657,0.9289455658864235,0.33577911810504923,0.0019268777157598945,-0.0009958778626429255,19.89774153254853,0.0
94,99.51950075643003,99.70258257210504,0.010029830463787623,99.7744999802137,99.5041969502903,99.15831716475076,100.607462446439,54.58889763067643,89.94162583274657,0.9289455658864235,0.33577911810504923,0.0019268777157598945,-0.0009958778626429255,19.89774153254853,0.0
95,99.48324643001028,99.70258257210504,0.010029830463787623,99.7744999802137,99.5041969502903,99.15831716475076,100.607462446439,54.58889763067643,89.94162583274657,0.9289455658864235,0.33577911810504923,0.0019268777157598945,-0.0009958778626429255,19.89774153254853,0.0
96,99.34611993915667,99.70258257210504,0.010029830463787623,99.64505510447009,99.5041969502903,99.15831716475076,100.607462446439,54.58889763067643,89.94162583274657,0.9289455658864235,0.33577911810504923,0.0019268777157598945,-0.0009958778626429255,19.89774153254853,0.0
97,99.37388032449554,99.70258257210504,0.010029830463787623,99.64505510447009,99.5041969502903,99.15831716475076,100.607462446439,54.58889763067643,89.94162583274657,0.9289455658864235,0.33577911810504923,0.0019268777157598945,-0.0009958778626429255,19.89774153254853,0.0
98,99.43433311412235,99.70258257210504,0.010029830463787623,99.64505510447009,99.5041969502903,99.15831716475076,100.607462446439,54.58889763067643,89.94162583274657,0.9289455658864235,0.33577911810504923,0.0019268777157598945,-0.0009958778626429255,19.89774153254853,0.0
99,99.41507997406693,99.70258257210504,0.010029830463787623,99.64505510447009,99.5041969502903,99.15831716475076,100.607462446439,54.58889763067643,89.94162583274657,0.9289455658864235,0.33577911810504923,0.0019268777157598945,-0.0009958778626429255,19.89774153254853,0.0
100,99.35069861072829,99.70258257210504,0.010029830463787623,99.6859676722014,99.5041969502903,99.15831716475076,100.607462446439,54.58889763067643,89.94162583274657,0.9289455658864235,0.33577911810504923,0.0019268777157598945,-0.0009958778626429255,19.89774153254853,0.0
101,99.31230012895084,99.70258257210504,0.010029830463787623,99.61113352953944,99.5041969502903,99.15831716475076,100.607462446439,54.58889763067643,89.94162583274657,0.9289455658864235,0.33577911810504923,0.0019268777157598945,-0.0009958778626429255,19.89774153254853,0.0
102,99.27529267715619,99.44648822624171,0.010055659257921611,99.20122448313984,99.51545826311083,98.00123631569602,101.79531448224157,54.58889763067643,89.94162583274657,0.8635188095043985,0.30220120629454433,0.0018528629809701311,0.0003466493874134731,0.0,6.930585265132461
103,99.35915560828562,99.44648822624171,0.010055659257921611,99.42454271175644,99.51545826311083,98.00123631569602,101.79531448224157,54.58889763067643,89.94162583274657,0.8635188095043985,0.30220120629454433,0.0018528629809701311,0.0003466493874134731,0.0,6.930585265132461
104,99.30831015373661,99.44648822624171,0.010055659257921611,99.42454271175644,99.51545826311083,98.00123631569602,101.79531448224157,54.58889763067643,89.94162583274657,0.8635188095043985,0.30220120629454433,0.0018528629809701311,0.0003466493874134731,0.0,6.930585265132461
105,99.39625841518132,99.44648822624171,0.010055659257921611,99.36614810103087,99.51545826311083,98.00123631569602,101.79531448224157,54.58889763067643,89.94162583274657,0.8635188095043985,0.30220120629454433,0.0018528629809701311,0.0003466493874134731,0.0,6.930585265132461
106,99.66757437725408,99.44648822624171,0.010055659257921611,99.51947145075489,99.51545826311083,98.00123631569602,101.79531448224157,54.58889763067643,89.94162583274657,0.8635188095043985,0.30220120629454433,0.0018528629809701311,0.0003466493874134731,0.0,6.930585265132461
107,99.62942520424441,99.44648822624171,0.010055659257921611,99.51947145075489,99.51545826311083,98.00123631569602,101.79531448224157,54.58889763067643,89.94162583274657,0.8635188095043985,0.30220120629454433,0.0018528629809701311,0.0003466493874134731,0.0,6.930585265132461
108,99.72559156345892,99.44648822624171,0.010055659257921611,99.51947145075489,99.51545826311083,98.00123631569602,101.79531448224157,54.58889763067643,89.94162583274657,0.8635188095043985,0.30220120629454433,0.0018528629809701311,0.0003466493874134731,0.0,6.930585265132461
109,99.88784049439312,99.49885748249436,0.010050366660500982,100.10068272517387,99.52638295425751,97.03089654425192,102.81329994570403,54.58889763067643,89.94162583274657,0.8058658761726182,0.2719810856650899,0.0017582873716499667,0.00013830141193526386,0.0,2.7656457459934725
