step,fair_price,internal_price_estimate,p_low,p_high,bid_fee_bps,ask_fee_bps,internal_times_1_minus_bid,internal_times_1_plus_ask,rel_error_bps,in_user_band,in_filter_band,status
0,100.0,100.14009804574935,99.71476161134632,100.29999999999998,33.0,33.0,99.80963572219838,100.47056036930033,14.000000000001275,True,True,ok
1,99.83181263869632,100.14009804574935,99.71476161134632,100.29999999999998,33.0,33.0,99.80963572219838,100.47056036930033,30.83289550303134,True,True,ok
2,99.67839436360673,100.13506725883705,99.42887274260669,100.5883936299752,39.0,39.0,99.74454049652759,100.52559402114652,45.710002385947185,False,True,bad
3,99.8426241003642,100.13506725883705,99.42887274260669,100.5883936299752,39.0,39.0,99.74454049652759,100.52559402114652,29.24759906505128,True,True,ok
4,99.81775621291175,100.13122143533853,99.1225405918278,100.89925590993782,42.0,42.0,99.71067030531012,100.55177256536695,31.354546837099498,True,True,ok
5,99.83778655022516,100.13122143533853,99.1225405918278,100.89925590993782,42.0,42.0,99.71067030531012,100.55177256536695,29.348057349915788,True,True,ok
6,99.88589919778433,99.98692678316029,99.04861963178477,99.88589919778431,47.99999999999999,43.527403264090346,99.50698953460112,100.42214391148305,10.109187528014917,True,False,ok
7,99.90120370558397,99.84704302714076,98.9889211809616,99.90120370558398,49.43710347250442,43.39126410824375,99.35342816738512,100.28029196858253,5.422894133630323,True,True,good
8,100.04203460294946,99.81888106196249,99.11550676689855,100.04203460294947,49.767886215850204,43.742500483734396,99.32210359047396,100.25551380727636,22.330892758862273,True,True,ok
9,100.0454739906732,99.81888106196249,99.11550676689855,100.04203460294947,49.767886215850204,43.742500483734396,99.32210359047396,100.25551380727636,22.674681109095264,True,False,ok
10,100.06520297664015,99.84035587619752,99.1316677853256,100.06520297664014,50.53835278164466,44.51274106086142,99.3357791634859,100.28477266705166,22.495341955573632,True,False,ok
11,99.91246127540013,99.84035587619752,99.1316677853256,100.06520297664014,50.53835278164466,44.51274106086142,99.3357791634859,100.28477266705166,7.219462870423411,True,True,good
12,99.99262688241636,99.83116889495525,98.5962703394349,100.60857702021997,50.10592544403694,44.08968515082171,99.33095558439108,100.27132137543695,16.160039595870895,True,True,ok
13,99.95253665671771,99.83116889495525,98.5962703394349,100.60857702021997,50.10592544403694,44.08968515082171,99.33095558439108,100.27132137543695,12.149917467755985,True,True,ok
14,100.03152588873687,99.83116889495525,98.5962703394349,100.60857702021997,50.10592544403694,44.08968515082171,99.33095558439108,100.27132137543695,20.04947057427655,True,True,ok
15,100.05654516501023,99.97103041162582,99.35279199274225,100.29531414993511,49.46931534331045,43.45515307355024,99.47648056876298,100.4054560545716,8.550296962576173,True,True,good
16,99.97388834514528,99.97103041162582,99.35279199274225,100.29531414993511,49.46931534331045,43.45515307355024,99.47648056876298,100.4054560545716,0.2858720829135961,True,True,good
17,100.07719565982246,99.96543455392454,98.84663747641909,100.80888676625351,49.3891708392575,43.389380979913255,99.4717135614041,100.3991783863928,11.173730060090046,True,True,good
18,100.13557486812107,100.10531427281028,99.6304860903504,100.56132450143598,45.78163111199873,39.71654356479383,99.64701581577143,100.50289798034862,3.0224192142742057,True,True,good
19,100.11344546636744,99.96310614206195,99.27986165182021,100.11344546636744,43.22374683583547,37.197866222041824,99.53102814278112,100.33494756700317,15.028183102072836,True,True,ok
20,100.0115430175656,99.96310614206195,99.27986165182021,100.11344546636744,43.22374683583547,37.197866222041824,99.53102814278112,100.33494756700317,4.844301680682647,True,True,good
21,99.98132429804349,99.96310614206195,99.27986165182021,100.11344546636744,43.22374683583547,37.197866222041824,99.53102814278112,100.33494756700317,1.822321931334435,True,True,good
22,99.88417390966177,99.95507600798675,98.67533357844628,100.72678403956309,42.55097477931548,36.633434035548774,99.52975741615872,100.32124577633243,7.095913473378704,True,True,good
23,99.92738125027716,100.09511111610121,99.92738125027718,100.72338334231375,41.62471476497401,35.655759536391336,99.6784680711436,100.4520078373736,16.771104404727474,True,False,ok
24,99.75791687241569,99.95507600798675,99.75791687241569,100.53335130298423,40.68735310330164,34.71371389241133,99.54838526078632,100.3020571990503,19.744253668945664,True,True,ok
25,100.03476597428987,99.95507600798675,99.75791687241569,100.53335130298423,40.68735310330164,34.71371389241133,99.54838526078632,100.3020571990503,7.969401818704583,True,True,good
26,100.12666195291955,99.96223660109068,99.16532698870908,101.13411619497167,37.79171955409096,31.89719787714949,99.58446211992786,100.28108812520142,16.43523354157637,True,True,ok
27,99.99357893239292,100.10228174105615,99.99357893239292,100.69409133721376,38.83593482782141,32.868332691840855,99.71352517207497,100.43130125100387,10.865074269001978,True,True,good
28,100.0667984022594,100.10228174105615,99.99357893239292,100.69409133721376,38.83593482782141,32.868332691840855,99.71352517207497,100.43130125100387,3.5453366866669516,True,True,good
29,100.06716708468291,100.10950157917567,99.26415939166895,101.43401839957876,39.24381233913218,33.2754983260884,99.71663372984194,100.44262093439801,4.229713223472683,True,True,good
30,99.9609806902627,100.13542950508752,99.96098069026272,100.68986176082713,40.28172884219057,34.30799027683671,99.73206668320549,100.47897403927026,17.436480629780693,True,False,ok
31,99.9593766071862,100.13542950508752,99.96098069026272,100.68986176082713,40.28172884219057,34.30799027683671,99.73206668320549,100.47897403927026,17.596952839636838,True,False,ok
32,99.93533851370407,100.11473550298176,99.93533851370405,100.68495330121462,41.68434295374819,35.71125638042292,99.69741380603875,100.47225780168228,17.935213295833698,True,True,ok
33,99.76435864217486,99.97608974328205,99.76435864217486,100.54100512343172,41.89820457849302,35.92030848494785,99.55720787717986,100.33520694175179,21.200631331683425,True,True,ok
34,99.71639940972189,99.90640184001752,99.7163994097219,100.49693917174892,40.12044987938201,34.166759273431595,99.50557286125235,100.24774963817177,19.036150828753428,True,False,ok
35,99.78298073759346,99.96137575283839,99.78298073759348,100.52840013728634,39.58564245178036,33.61244901275106,99.5656722248844,100.29737041741208,17.862338221925903,True,False,ok
36,99.81760794956308,99.96717893896594,99.31705789438509,101.00000571046958,38.938930038277455,33.00379673042291,99.57791744028312,100.29710858430748,14.973213894489943,True,True,ok
37,99.79267885731696,99.96544558611852,99.79267885731693,100.5145159482888,38.33831889814409,32.36437969939829,99.58219487295095,100.28897754989539,17.297596516828605,True,True,ok
38,99.7554356748064,99.92662557452711,99.75543567480639,100.464500243443,36.04489457951056,30.0667252838223,99.5664411060751,100.22707221449596,17.14625145496651,True,True,ok
39,99.81790572786922,99.92662557452711,99.75543567480639,100.464500243443,36.04489457951056,30.0667252838223,99.5664411060751,100.22707221449596,10.885890761096155,True,True,good
40,99.67022798737001,99.83150184632159,99.67022798737003,100.33245474323607,40.4693741442302,30.0,99.42749000636167,100.13099635186055,16.167668743119933,True,False,ok
41,99.77042467088437,99.83657641429754,99.2433417814983,100.76402566942915,38.87975653497546,30.0,99.4484142358702,100.13608614354042,6.628198958494185,True,True,good
42,99.79749882275844,99.84149899168959,98.81860796994168,101.19712111136639,37.37686612678031,30.0,99.46832275751865,100.14102348866464,4.407973404523738,True,True,good
43,99.6365310168946,99.70181869212537,98.9663285261127,99.63653101689457,35.34970101551313,30.0,99.34937574397841,100.00092414820173,6.550438253407608,True,False,ok
44,99.80715628048948,99.650484524496,99.15597794421573,99.80715628048948,36.90235245509886,30.8851500864506,99.28275079427155,99.95825654156864,15.709780541168072,True,True,ok
45,99.86164820811699,99.69903768935691,99.18584919279662,99.86164820811699,38.32609249768603,32.30852919224285,99.31693023531565,100.02115061631942,16.296852660952972,True,True,ok
46,99.90521017802705,99.73422187969861,99.20077059138343,99.90521017802706,39.8629043932843,33.864874270755784,99.33665230454571,100.07197056814337,17.12971614640771,True,True,ok
47,99.81547889023129,99.59469166300865,99.34310530203771,100.07961907536989,39.22253781985347,33.24011732208908,99.20405600696775,99.92574558656221,22.14403777207663,True,True,ok
48,99.95381959097979,99.59816941386349,98.90338092265397,100.52457300895982,38.31762229842981,32.380476403296996,99.21653291014195,99.92067303131522,35.64490190771318,False,True,bad
49,100.06466462591301,99.59816941386349,98.90338092265397,100.52457300895982,38.31762229842981,32.380476403296996,99.21653291014195,99.92067303131522,46.728382188485966,False,True,bad
50,100.05896070943422,99.59816941386349,98.90338092265397,100.52457300895982,38.31762229842981,32.380476403296996,99.21653291014195,99.92067303131522,46.158342896944696,False,True,bad
51,100.19671398514092,99.60241558771071,98.08477390859795,101.36354237465162,37.03118802342283,31.10929544446661,99.23357600978915,99.91227168506077,59.48976368421574,False,True,bad
52,100.2171072035316,99.74195662546823,99.82084311663586,100.50452800311734,37.53960667924271,31.59361361422022,99.36752924335443,100.05707750934337,47.52487467008577,False,True,bad
53,100.09681750002837,99.88169315749268,99.83327821954916,100.52706190834031,38.34493350757292,32.384247681682055,99.4986974692179,100.20515250650048,21.514754241325427,True,True,ok
54,100.14701855631931,99.94393708094522,99.77412379653583,100.48358821136443,39.40984181725192,33.43553780804372,99.55005960584988,100.2781050096407,20.298923003268555,True,True,ok
55,100.22188389555184,99.80411346839853,99.54679500817402,100.27593755677898,40.612012171899295,34.628418640553946,99.3987888813001,100.14971933072184,41.77167369464541,False,True,bad
56,100.2127152930151,99.80411346839853,99.54679500817402,100.27593755677898,40.612012171899295,34.628418640553946,99.3987888813001,100.14971933072184,40.85680145399856,False,True,bad
57,100.1848701987326,99.80411346839853,99.54679500817402,100.27593755677898,40.612012171899295,34.628418640553946,99.3987888813001,100.14971933072184,38.07781642846832,False,True,bad
58,100.22345094528544,99.6644854719462,99.40717992934931,100.15937480931046,40.31532218443733,37.628418640553946,99.26268488773142,100.03950717023957,55.92803051231604,False,False,bad
